Type,Title,Link
Poster Session 1,Do We Need Neural Models to Explain Human Judgments of Acceptability?,https://escholarship.org/uc/item/74h1d4kt
Poster Session 1,People use inverse planning to rationally seek social information from objects,https://escholarship.org/uc/item/8r89h36p
Poster Session 1,"Do expectations for causal patterns differ between domains? Studying physical,biological and psychological events across cultures",https://escholarship.org/uc/item/6p65350v
Poster Session 1,Good-enough production with repetition,https://escholarship.org/uc/item/8ft2k714
Poster Session 1,A role for working memory in shaping the action policy for reinforcement learning,https://escholarship.org/uc/item/83z9p27t
Poster Session 1,The role of literary metaphors in aesthetic appreciation,https://escholarship.org/uc/item/8wt960g0
Poster Session 1,"You Take the High Road, and I’ll Take the Low Road:Evaluating the Topographical Consistency of Cognitive Models",https://escholarship.org/uc/item/8qr8g53k
Poster Session 1,Early Environments and Exploration in the Preschool Years,https://escholarship.org/uc/item/7zs3s28z
Poster Session 1,Retreat from overgeneralization errors: Broad verb classes are harder to inducethan narrow classes,https://escholarship.org/uc/item/121946st
Poster Session 1,Is probability utility correlation really correlation?An individual-level analysis of risk-reward heuristics,https://escholarship.org/uc/item/61m03858
Poster Session 1,Events Structure Information Accessibility Less in Children than Adults,https://escholarship.org/uc/item/4qh53710
Poster Session 1,Recurrent top-down synaptic connections at different spatial frequencies helpdisambiguate between dynamic emotions,https://escholarship.org/uc/item/8414h2fk
Poster Session 1,Dynamical Feedback and Affordances-Constraints in Technology-MediatedLearning and Assessment: An in-Class Experimental Study,https://escholarship.org/uc/item/9d740427
Poster Session 1,Personality Traits Moderate the Relationship between Statistical Learning Abilityand Second-Language Learners’ Sentence Comprehension,https://escholarship.org/uc/item/1vw282qj
Poster Session 1,Brainwave profiles of efficient versus inefficient working memory retrievals inhealthy older adults,https://escholarship.org/uc/item/7xc4v15d
Poster Session 1,"From information-seeking actions (and their costs), adults jointly infer both whatothers know, and what they believe they can learn",https://escholarship.org/uc/item/3cj3g3kk
Poster Session 1,Flexible Strategy Use in Soar’s Tic-Tac-Toe,https://escholarship.org/uc/item/3bh0s7rz
Poster Session 1,Using Neuromyths to Explore Educator Cognition: A Mouse-Tracking Paradigm,https://escholarship.org/uc/item/3v0102s2
Poster Session 1,Clustering as a precursor to efficient and near-optimal solution of small instancesof the Traveling Salesperson Problem (TSP),https://escholarship.org/uc/item/5rq4n2jk
Poster Session 1,Does time extend asymmetrically towards the past and the future? Across-cultural study,https://escholarship.org/uc/item/13w503ws
Poster Session 1,Compositional Neural Machine Translation by Removing the Lexicon from Syntax Tristan Thrush,https://escholarship.org/uc/item/86v493n0
Poster Session 1,Complexity/informativeness trade-off in the domain of indefinite pronouns,https://escholarship.org/uc/item/4xq5x5bq
Poster Session 1,Feeling of Competence Affects Children’s Curiosity and Creativity,https://escholarship.org/uc/item/65x1m89t
Poster Session 1,What I Like Is What I Remember: Memory Modulation and Preferential Choice,https://escholarship.org/uc/item/14r311jw
Poster Session 1,A hierarchical model of metacognition,https://escholarship.org/uc/item/8fg5t98j
Poster Session 1,Measuring memory integration: A metric tapping memory representation ratherthan inference,https://escholarship.org/uc/item/6n24t68x
Poster Session 1,Habitual Sleep Quality Moderated the Effects of Sleep Deprivation on EmotionRegulation by Third-Person Self Talk: Event-Related Potential (ERP) andBehavioral Findings,https://escholarship.org/uc/item/48n6j5dx
Poster Session 1,Spontaneous and Voluntary Analogical Retrieval During Problem-Solving andHypothesis Generation,https://escholarship.org/uc/item/8b56f88x
Poster Session 1,“We Need to Start Thinking Ahead”:The Impact of Social Context on Linguistic Norm Adherence,https://escholarship.org/uc/item/02335883
Poster Session 1,Sixteen-month-olds comprehend unanchored absent reference,https://escholarship.org/uc/item/05j9k6g9
Poster Session 1,Reasoning About Hidden Features: Individual Differences and Age-RelatedChange,https://escholarship.org/uc/item/9b4365qr
Poster Session 1,Implicit learning of purely non-linguistic sequences: the role of Brocas area,https://escholarship.org/uc/item/8kd9707f
Poster Session 1,Reducing the illusion of explanatory depth: A new approach to boostingintervention,https://escholarship.org/uc/item/3tv236zk
Poster Session 1,"You Should Really Think This Through:
Cross-Domain Variation in Preferences for Intuition and Deliberation",https://escholarship.org/uc/item/1240z77m
Poster Session 1,"Ambiguity in Text Messages:
“I Hate You for Using Emojis Inconsistently With Your Text in WhatsApp ”",https://escholarship.org/uc/item/0md8b4wg
Poster Session 1,How many instances come to mind when making probability estimates?,https://escholarship.org/uc/item/4t21f70q
Poster Session 1,Evidence of Self Referential Prioritization on the basis of Visual Features:Attributing Salience to Rule - Learning,https://escholarship.org/uc/item/47s195wt
Poster Session 1,How People Examine Self/Others Learning History,https://escholarship.org/uc/item/82t3b1hq
Poster Session 1,"A Computational Model of Learning to Count in a Multimodal,Interactive Environment",https://escholarship.org/uc/item/0gn0b19r
Poster Session 1,The cognition of categorisation: nominal classification systems,https://escholarship.org/uc/item/8021d236
Poster Session 1,Does viewing Earth as a person and nature as intentionally designed impact beliefsabout the immorality of environmentally damaging acts?,https://escholarship.org/uc/item/4j72w4ws
Poster Session 1,Unpacking cognitive processes in additive and non-additive multiple-cue tasks,https://escholarship.org/uc/item/3tp459th
Poster Session 1,An empirical investigation of adaptive search in problem solving,https://escholarship.org/uc/item/4vq5h70d
Poster Session 1,Computational mechanisms for resolving misunderstandings,https://escholarship.org/uc/item/9925h8qg
Poster Session 1,Goal-adaptiveness in children’s cue-based information search,https://escholarship.org/uc/item/5cq430qx
Poster Session 1,Automating validation of learning and decision making models using theCogniBench framework,https://escholarship.org/uc/item/38t5g9z9
Poster Session 1,Perseverance in risky goal-pursuit,https://escholarship.org/uc/item/1fz7g4j1
Poster Session 1,Teasing apart encoding and retrieval interference in sentence comprehension:Evidence from agreement attraction,https://escholarship.org/uc/item/1417h0m4
Poster Session 1,Modelling the Effect of Monetary Incentives on Recognition Memory,https://escholarship.org/uc/item/0120982v
Poster Session 1,Effects of Causal Determinism on Causal Learning Trajectories,https://escholarship.org/uc/item/8191g8h2
Poster Session 1,An algorithm for estimating average magnitudes,https://escholarship.org/uc/item/0d4149vh
Poster Session 1,Imitation inhibition training enhances perspective taking in preschoolers,https://escholarship.org/uc/item/1rf569cn
Poster Session 1,"Emotion, entropy evaluations and subjective uncertainty",https://escholarship.org/uc/item/5hf6f0rb
Poster Session 1,Hierarchical temporal organization of speech in children and adolescents whostutter,https://escholarship.org/uc/item/1tg2p07g
Poster Session 1,Passing the Moral Turing Test,https://escholarship.org/uc/item/4zb9d0xz
Poster Session 1,"Semantic chunks save working memory resources:
computational and behavioral evidence",https://escholarship.org/uc/item/20b4p7qw
Poster Session 1,Optimal Attentional Allocation in the Presence of Capacity Constraints in VisualSearch,https://escholarship.org/uc/item/99x9r84k
Poster Session 1,Perceived Agency of a Social Norm Violating Robot,https://escholarship.org/uc/item/0tk0p86s
Poster Session 1,Preschoolers Are Sensitive to Their Performance Over Time,https://escholarship.org/uc/item/9fm7526c
Poster Session 1,Neonatal imitation of caregivers at home: A feasibility pilot,https://escholarship.org/uc/item/4k18t1t4
Poster Session 1,Do Infants Think That Agents Choose What’s Best?,https://escholarship.org/uc/item/7cx82112
Poster Session 1,WG-A: A Framework for Exploring Analogical Generalization andArgumentation,https://escholarship.org/uc/item/74f3316j
Poster Session 1,Recognition memory influenced by grammar,https://escholarship.org/uc/item/5dm9d743
Poster Session 1,"Examining a developmental pathway of early word learning: From qualitative
characteristics of parent speech, to sustained attention, to vocabulary size",https://escholarship.org/uc/item/2p82d0sp
Poster Session 1,Classification of cognitive problem-solving strategies using MVPA on pre-solutionEEG data,https://escholarship.org/uc/item/8mh8h42t
Poster Session 1,"Children affirm the possibility of improbable events when they are similar to a
known event",https://escholarship.org/uc/item/4085z7d3
Poster Session 1,Investigating the Benefits of Pre-Questions on Lecture-Based Learning,https://escholarship.org/uc/item/6wt8g24x
Poster Session 1,A Computational Approach to Perception and Language in Autism Based onSelf-Organizing Maps,https://escholarship.org/uc/item/983003zf
Poster Session 1,"Efficient navigation using a scalable, biologically inspired spatial representation",https://escholarship.org/uc/item/4zg9g5pq
Poster Session 1,Can Group Knowledge Diversity be Created On-the-Fly?:Effects of Collaboration Task Design on Performance and Transfer,https://escholarship.org/uc/item/0mj978qj
Poster Session 1,Spatial Alignment Facilitates Visual Comparison in Children,https://escholarship.org/uc/item/4zc3w6wf
Poster Session 1,The Temporal Structure of Event Knowledge in the Mind in Relation to AutisticTraits,https://escholarship.org/uc/item/56v9p6jr
Poster Session 1,Do Language Effects on Attention Persist in Complex Task Contexts?,https://escholarship.org/uc/item/2f65c2x6
Poster Session 1,"Are Polysemy Effects Modulated by Sublexical, Lexical, and Semantic Factors?",https://escholarship.org/uc/item/51f0s5mm
Poster Session 1,Joint Acquisition of Path and Manner Action Description,https://escholarship.org/uc/item/6hh8338r
Poster Session 1,Untangling Semantic Similarity:Modeling Lexical Processing Experiments with Distributional Semantic Models.,https://escholarship.org/uc/item/6zw0c30r
Poster Session 1,Characterizing the mechanisms of instructed reinforcement learning with fMRIpattern-similarity analysis,https://escholarship.org/uc/item/9mb7m4x8
Poster Session 1,Promoting Pro-Climate Actions: A Cognitive-Constraints Approach,https://escholarship.org/uc/item/1zg062v4
Poster Session 1,The attentional demands of learning by doing: A developmental study,https://escholarship.org/uc/item/8c18b0km
Poster Session 1,Interactions Between Categorization and Intuitive Physics,https://escholarship.org/uc/item/5px8h232
Poster Session 1,"From two to many: The role of executive functions in young children’s
generalization of novel object names in a comparison design",https://escholarship.org/uc/item/8t093316
Poster Session 1,The Impact of Mobile Usage Patterns on Risk-Taking Behavior,https://escholarship.org/uc/item/5v23c539
Poster Session 1,People view humans as existing for purposes and condemn those who fail to fulfillthem,https://escholarship.org/uc/item/12t8p5tk
Poster Session 1,Reasoning About Equations with Tape Diagrams: Do Differing Visual FeaturesMatter?,https://escholarship.org/uc/item/05f693x2
Poster Session 1,"Do you see what I see? Children’s understanding of perception
and physical interaction over video chat",https://escholarship.org/uc/item/46d3v828
Poster Session 1,Understanding Children’s Speech Productions: Man Versus Machine,https://escholarship.org/uc/item/2d6893g9
Poster Session 1,From Tangled Object Manifold to Temporal Relation Manifolds,https://escholarship.org/uc/item/3fd9116q
Poster Session 1,The Same or Different? Capacity Limitations in Visual Imagery versus VisualMemory of Simple Structured Objects,https://escholarship.org/uc/item/29s0d7sc
Poster Session 1,"“Girls Are as Good as Boys” Implies Boys Are Better,But Only in the Absence of Explicit Awareness",https://escholarship.org/uc/item/7pd058td
Poster Session 1,Adaptive vs. Fixed Spacing of Learning Items:Evidence from Studies of Learning and Transfer in Chemistry Education,https://escholarship.org/uc/item/0rz8h8w3
Poster Session 1,Principled connections guide semantic feature production,https://escholarship.org/uc/item/93d876dk
Poster Session 1,Integration of visual and spoken cues in a virtual reality navigation task,https://escholarship.org/uc/item/87f0z0v8
Poster Session 1,Vowel raising in Bengali inflectional morphology: Interactions of orthography andphonology,https://escholarship.org/uc/item/529328m7
Poster Session 1,A Biologically Plausible Spiking Neural Model ofEyeblink Conditioning in the Cerebellum,https://escholarship.org/uc/item/4435p2hm
Poster Session 1,Cardinal Direction Knowledge in 6-12-year-old Children,https://escholarship.org/uc/item/43b3m633
Poster Session 1,"Redder reds, redder purples, but not redder blues: color gradability knowledgeamong blind and sighted adults",https://escholarship.org/uc/item/1062s9nz
Poster Session 1,Reliable Idiographic Parameters From Noisy Behavioral Data: The Case ofIndividual Differences in a Reinforcement Learning Task,https://escholarship.org/uc/item/4jf1h41h
Poster Session 1,Student Learning Trajectories and Knowledge Transfer in Early MathematicalEquivalence Interventions,https://escholarship.org/uc/item/3689f9kg
Poster Session 1,Can toddlers learn causal action sequences?,https://escholarship.org/uc/item/6p7320hd
Poster Session 1,Schrödinger’s Category: Active Learning in the Face of Label Ambiguity,https://escholarship.org/uc/item/9rh1p1qv
Poster Session 1,Chaining and the process of scientific innovation,https://escholarship.org/uc/item/1kq3k6r2
Poster Session 1,Neural Correlates of Hand Representation in Virtual Flight Simulation,https://escholarship.org/uc/item/2wx3z8gd
Poster Session 1,Infants use imitation but not comforting or social synchrony to evaluate those insocial interactions,https://escholarship.org/uc/item/1dd1r4gb
Poster Session 1,Scaling Uncertainty in Visual Perception and Estimation Tasks,https://escholarship.org/uc/item/3xn7c5nv
Poster Session 1,Staying and Returning Dynamics of Sustained Attention in Young Children,https://escholarship.org/uc/item/02x136st
Poster Session 1,Not all Errors are the Same: The Role of Cognitive Effort in Cross-SituationalWord Learning,https://escholarship.org/uc/item/1ss5f5f7
Poster Session 1,Does the effect of labels on sustained attention depend on target familiarity?,https://escholarship.org/uc/item/4r23w7zt
Poster Session 1,Prior beliefs about the evidentiary weight of crime scene data impacts jurorverdicts,https://escholarship.org/uc/item/8h3187n6
Poster Session 1,Childrens expectations of reciprocity in referential communication,https://escholarship.org/uc/item/33z486gv
Poster Session 1,Using Experience Sampling to Investigate Affect at Encoding and Episodic Memory,https://escholarship.org/uc/item/8bb8v8t4
Poster Session 1,Downloading Culture.zip: Social learning by program induction,https://escholarship.org/uc/item/64t3g7qs
Poster Session 1,The best-laid plans of mice and men: Competition between top-down andpreceding-item cues in plan execution,https://escholarship.org/uc/item/2sv0095k
Poster Session 1,Intuitive theories of persuasion shape engagement in discussion of polarizingtopics,https://escholarship.org/uc/item/4m38g8rt
Poster Session 1,Devaluation of Unchosen Options: A Bayesian Account of the Provenance andMaintenance of Overly Optimistic Expectations,https://escholarship.org/uc/item/4jj2g5w1
Poster Session 1,Do Environmental Resource Distributions Affect Attentional Styles?,https://escholarship.org/uc/item/51r8010x
Poster Session 1,Toddlers and preschoolers use relational concepts to solve problems,https://escholarship.org/uc/item/13s972sz
Poster Session 1,Modeling the Effect of Driver’s Eye Gaze Pattern Under Workload: GaussianMixture Approach,https://escholarship.org/uc/item/77n124rr
Poster Session 1,On the Psychology of Resource Monitoring,https://escholarship.org/uc/item/9c88m2sj
Poster Session 1,A Simple Computational Model of Salience Map Formation in the Brain,https://escholarship.org/uc/item/9gn5c3gn
Poster Session 1,Integrating semantics into developmental models of morphology learning,https://escholarship.org/uc/item/93c3f5gh
Poster Session 1,On the Predictive Power of Neural Language Models for Human Real-TimeComprehension Behavior,https://escholarship.org/uc/item/738338tm
Poster Session 1,Do you see what I see?A Cross-cultural Comparison of Social Impressions of Faces,https://escholarship.org/uc/item/7vj135dj
Poster Session 1,Identifying Individual Differences in Sensemaking and Information Foraging,https://escholarship.org/uc/item/9k58q2qb
Poster Session 1,Uncovering Category Representations with Linked MCMC with people,https://escholarship.org/uc/item/3bn7v6zc
Poster Session 1,"Do people fit to Benford’s law, or do they have a Benford bias?",https://escholarship.org/uc/item/2hx5f2rx
Poster Session 1,How to navigate everyday distractions: Leveraging optimal feedback to trainattention control,https://escholarship.org/uc/item/11c0n0vx
Poster Session 1,Can neural networks acquire a structural bias from raw linguistic data?,https://escholarship.org/uc/item/3rx3h34n
Poster Session 1,Modeling manipulative language use,https://escholarship.org/uc/item/2n23t8x8
Poster Session 1,Measuring the costs of planning,https://escholarship.org/uc/item/4hp038xk
Poster Session 1,Popular Peers Promote Prosocial Behavior,https://escholarship.org/uc/item/86q9b27s
Poster Session 1,Asking questions with a big impact: Adapting to other interpretations of gradableadjectives,https://escholarship.org/uc/item/44g873xt
Poster Session 1,Exploring Exploration: Comparing Children with Agents in Unified ExplorationEnvironments,https://escholarship.org/uc/item/2vq1691x
Poster Session 2,A theoretically driven meta-analysis of implicit theory of mind studies: The role offactivity,https://escholarship.org/uc/item/6n34g5z2
Poster Session 2,Automatic Detection of Cross-language Verbal Deception,https://escholarship.org/uc/item/0dk6h8t5
Poster Session 2,Inherent and Emergent Biases of Vocal Learning Timeframes in Zebra Finches,https://escholarship.org/uc/item/55b374bd
Poster Session 2,“Take the Middle” – Averaging Prior and Evidenceas Effective Heuristic in Bayesian Reasoning,https://escholarship.org/uc/item/1c0416jj
Poster Session 2,Investigating the Role of Verb Frequencyin Factive and Manner-of-speaking Islands,https://escholarship.org/uc/item/9mg6k1sq
Poster Session 2,Intention Inference in a Dynamic Multi-Goal Environment,https://escholarship.org/uc/item/7kp818sh
Poster Session 2,Reinforcement of Semantic Representations in Pragmatic Agents Leads to theEmergence of a Mutual Exclusivity Bias,https://escholarship.org/uc/item/7rh0d52r
Poster Session 2,Propositional versus Associative Views of Sentence Memory,https://escholarship.org/uc/item/84n4b5h4
Poster Session 2,Individual adaptation in teamwork,https://escholarship.org/uc/item/3ts2f7dj
Poster Session 2,Reducing retrieval time modulates the production effect,https://escholarship.org/uc/item/9d68p9fz
Poster Session 2,"Using Signal Detection Theory to Investigate the Role of Visual Information
in Performance Monitoring in Typing",https://escholarship.org/uc/item/93s20480
Poster Session 2,A Model of Fast Concept Inference with Object-Factorized Cognitive Programs,https://escholarship.org/uc/item/0zq2m13d
Poster Session 2,Adaptive Sampling Policies Imply Biased Beliefs:A Generalization of the Hot Stove Effect,https://escholarship.org/uc/item/2sc0v7sj
Poster Session 2,Investigating the impact of social and biological cues in children’s perception ofhumanoid robots,https://escholarship.org/uc/item/86q2f410
Poster Session 2,A Neural Network Model of the Effect of Prior Experience with Regularities onSubsequent Category Learning,https://escholarship.org/uc/item/23g5k49g
Poster Session 2,Process and Content in Decisions from Memory,https://escholarship.org/uc/item/2ms6w1sh
Poster Session 2,Can Changes in Inhibitory Control Explain Child-Level Theory of Mind Development?,https://escholarship.org/uc/item/9549g5f3
Poster Session 2,The effect of book syntactic complexity on caregiver and child language profileduring shared book reading,https://escholarship.org/uc/item/9m52r10q
Poster Session 2,Investigating the effects of transcranial Direct Current Stimulation (tDCS) onFace Recognition skills as indexed by the Composite Face Effect.,https://escholarship.org/uc/item/8k621721
Poster Session 2,"Global Warming, Nationalism, and Reasoning With Numbers:Toward Techniques to Promote the Public’s Critical Thinking About Statistics",https://escholarship.org/uc/item/9gh982rn
Poster Session 2,Contribution of first-person sensory experience to thinking about seeing: Evidencefrom blindness,https://escholarship.org/uc/item/6200j47w
Poster Session 2,What is an extreme outcome in risky choice?,https://escholarship.org/uc/item/3ks4003d
Poster Session 2,Tell me something I don’t know: How perceived knowledge influences the use ofinformation during decision making,https://escholarship.org/uc/item/6dm9z057
Poster Session 2,Novice conceptions and perception of single and two force interactions,https://escholarship.org/uc/item/1cv5z7dv
Poster Session 2,Cognition at Special Forces Boot Camp: Does High-Intensity Physical ExerciseAffect Memorisation?,https://escholarship.org/uc/item/6rp9s65w
Poster Session 2,Children combine information from multiple models in a grid search task,https://escholarship.org/uc/item/3xh7x6q3
Poster Session 2,Encoder-Decoder Neural Architectures for Fast Amortized Inference of CognitiveProcess Models,https://escholarship.org/uc/item/0kz3f94z
Poster Session 2,Optimality and Space in Weakly Constrained Everyday Activities,https://escholarship.org/uc/item/06z3m0pg
Poster Session 2,Intuitive Signaling Through an ”Imagined We’”,https://escholarship.org/uc/item/4t878853
Poster Session 2,"Learning Generalizations and Exceptions: the Good, the Bad and theUnpredictable",https://escholarship.org/uc/item/67r3p7s1
Poster Session 2,What is Represented in Memory after Statistical Learning?,https://escholarship.org/uc/item/992264pd
Poster Session 2,Antarjami: Exploring psychometric evaluation through a computer-based game,https://escholarship.org/uc/item/5kb1401z
Poster Session 2,Constructing Meaning in Small Increments,https://escholarship.org/uc/item/3691t3gb
Poster Session 2,"A spiking neuron model of inferential decision making:Urgency, uncertainty, and the speed-accuracy tradeoff",https://escholarship.org/uc/item/0sb290h8
Poster Session 2,Listeners Big Five Personality Traits Predict Changes in Pupil Size During SpokenLanguage Comprehension,https://escholarship.org/uc/item/85p3d30p
Poster Session 2,Modeling Visuospatial Reasoning Across 17 Different Tests on the Leiter Scale of Nonverbal Intelligence,https://escholarship.org/uc/item/9xd137pt
Poster Session 2,Part of Your World: Trends in the Visual Complexity of Digital Media,https://escholarship.org/uc/item/1f3411m8
Poster Session 2,Ten semantic differential evaluations of written Japanese vowels in a paper-basedsurvey study,https://escholarship.org/uc/item/6510s4jv
Poster Session 2,Great Expectations: Evaluating the Role of Object-Color Expectations on Visual Memory,https://escholarship.org/uc/item/6zs707jk
Poster Session 2,Change of Consciousness and Attitude through Learning Experience inUniversity: An Exploratory Learning Model of Japanese University Students,https://escholarship.org/uc/item/5wg8x5p8
Poster Session 2,Potential for cumulative culture in capuchin monkeys (Sapajus apella) in asimulated transmission chain study.,https://escholarship.org/uc/item/24f1z1nc
Poster Session 2,Learning Hidden Causal Structure from Temporal Data,https://escholarship.org/uc/item/92t2s57g
Poster Session 2,Quantifying sound-graphic systematicity and application on multiple phonographs,https://escholarship.org/uc/item/6zq119gr
Poster Session 2,Using K-means Clustering for Out-of-Sample Predictions of Memory Retention,https://escholarship.org/uc/item/61n9h3q5
Poster Session 2,Preschoolers’ responses to unknown words: Questions and evaluation of definitionquality,https://escholarship.org/uc/item/7461w5r8
Poster Session 2,Adapting Educational Technologies Across Learner Populations:A Usability Study with Adolescents on the Autism Spectrum,https://escholarship.org/uc/item/9sq9g4nw
Poster Session 2,Item Distinctiveness is More Critical than Item Context in a Cross-SituationalWord Learning Paradigm,https://escholarship.org/uc/item/2bv8h2hq
Poster Session 2,"Not as Bad as Painted?
Legal Expertise, Intentionality Ascription, and Outcome Effects Revisited",https://escholarship.org/uc/item/20c41270
Poster Session 2,What Do Computers Know About Semantics Anyway? Testing DistributionalSemantics Models Against a Broad Range of Relatedness Ratings,https://escholarship.org/uc/item/7wk2v27v
Poster Session 2,Graphical vs. Spatial Models of Distributional Semantics,https://escholarship.org/uc/item/0bk0q2mr
Poster Session 2,Exploring Lexical Relations in BERT using Semantic Priming,https://escholarship.org/uc/item/2s09h4p4
Poster Session 2,Is time travel possible? Childrens intuitive theories about the nature of time,https://escholarship.org/uc/item/8dx6x6nf
Poster Session 2,Choice Strategies in a Changing Social Learning Environment,https://escholarship.org/uc/item/2rd66513
Poster Session 2,Constructing complex social categories from distinct group membershipinformation,https://escholarship.org/uc/item/9427q175
Poster Session 2,Relations between the Home and Cognitive Development in Nicaraguan Children,https://escholarship.org/uc/item/7ds8t6hn
Poster Session 2,Decision-Making Under Uncertain Circumstances in Borderline PersonalityDisorder (BPD) Patients,https://escholarship.org/uc/item/8jk0n3xk
Poster Session 2,Executive Function affects Resilience with Different Cognitive Mechanismsbetween Adolescence and Emerging Adulthood,https://escholarship.org/uc/item/1xz1m054
Poster Session 2,Predicting Social Exclusion: A Computational Linguistic Approach to theDetection of Ostracism,https://escholarship.org/uc/item/4gm1m821
Poster Session 2,Text Matters but Speech Influences:A Computational Analysis of Syntactic Ambiguity Resolution,https://escholarship.org/uc/item/71p7m7pm
Poster Session 2,Simulations and theory of generalization in recurrent networks,https://escholarship.org/uc/item/6fq4q091
Poster Session 2,Automatic and Controlled Sentence Production: A Computational Model,https://escholarship.org/uc/item/9w43z0m9
Poster Session 2,Science & engineering goals: Learning about the control-of-variable strategy from,https://escholarship.org/uc/item/6pg2v67f
Poster Session 2,4- and 5-Year-Olds’ Comprehension of Functional Metaphors,https://escholarship.org/uc/item/14r5z8f6
Poster Session 2,Positive Effects of a Developmental Period Without Control,https://escholarship.org/uc/item/1xc6675d
Poster Session 2,Visual Statistical Learning Is Facilitated in Zipfian Distributions,https://escholarship.org/uc/item/9wh187qg
Poster Session 2,The Signature of All Things: Children Infer Knowledge States from Static Images,https://escholarship.org/uc/item/48m9z04r
Poster Session 2,Domestic dogs’ understanding of spatial temporal priority,https://escholarship.org/uc/item/0c84z56w
Poster Session 2,How nouns surface as verbs: Inference and generation in word class conversion,https://escholarship.org/uc/item/49q8k0s7
Poster Session 2,Costly Exceptions: Deviant Exemplars Reduce Category Compression,https://escholarship.org/uc/item/2ct39867
Poster Session 2,Learning to cooperate: Emergent communication in multi-agent navigation,https://escholarship.org/uc/item/7x93x446
Poster Session 2,Acoustic Features of Infant Directed Speech in Female and Male Speakers,https://escholarship.org/uc/item/2442j70h
Poster Session 2,Lexicalization of quantificational forces in adverbial and determiner domains,https://escholarship.org/uc/item/2p908196
Poster Session 2,Causal Learning with Two Causes over Weeks,https://escholarship.org/uc/item/0nr8f93x
Poster Session 2,Multimodal Learning: An Investigation Into Memory Integration AcrossRepresentational Formats,https://escholarship.org/uc/item/37t276k0
Poster Session 2,Abstraction and Generalization: Comparing Adaptive Models of Categorization,https://escholarship.org/uc/item/4m66w6pr
Poster Session 2,The Relation between Gist and Item Memory Over a Month,https://escholarship.org/uc/item/0d4451m6
Poster Session 2,Investigating Simple Object Representations in Model-Free Deep ReinforcementLearning,https://escholarship.org/uc/item/36c0g2mz
Poster Session 2,Diagnosing pervasive issues with parameter estimation,https://escholarship.org/uc/item/2ps1g7sd
Poster Session 2,"Requisite Variety, Cognition, and Scientific Change",https://escholarship.org/uc/item/7s78j8bz
Poster Session 2,Contextual Interference Effect in Motor Skill Learning: An Empirical andComputational Investigation,https://escholarship.org/uc/item/79p3d8pc
Poster Session 2,"An Investigation of the Multilingual and Bi-dialectal Advantage in Executive
Control",https://escholarship.org/uc/item/6755q2tg
Poster Session 2,Generalizing Outside the Training Set:When Can Neural Networks Learn Identity Effects?,https://escholarship.org/uc/item/7g08r13k
Poster Session 2,Rhythmic abilities in prereaders predict future reading skills,https://escholarship.org/uc/item/8102k92t
Poster Session 2,Can a Composite Metacognitive Judgment Accuracy Score Successfully CapturePerformance Variance during Multimedia Learning?,https://escholarship.org/uc/item/6m0773p3
Poster Session 2,Inferring physical cause from statistical anomalies,https://escholarship.org/uc/item/1px151qq
Poster Session 2,Modeling pupillary surprise response in elementary school children withtheory-based Bayesian models,https://escholarship.org/uc/item/0j25n3zn
Poster Session 2,Accessing Distant Analogs Over Superficial Matches: ¿How Efficient is theArchitecture of our Retrieval Systems?,https://escholarship.org/uc/item/63p1b8j4
Poster Session 2,FrameNet for Modeling Extraction from Coordinate Structures,https://escholarship.org/uc/item/9188n590
Poster Session 2,Grammatical marking and the tradeoff between code length and informativeness,https://escholarship.org/uc/item/6px9r1df
Poster Session 2,Deep daxes: Mutual exclusivity arises through both learning biases and pragmaticstrategies in neural networks,https://escholarship.org/uc/item/17v3f7p8
Poster Session 2,The Effect of State Representations in Sequential Sensory Prediction: Introducingthe Shape Sequence Task,https://escholarship.org/uc/item/4xm0s8pg
Poster Session 2,Group- and Individual-Level Information Affects Children’s Playmate Choice,https://escholarship.org/uc/item/2n03577c
Poster Session 2,Chance-Discovery and Chance-Curation in Online Communities,https://escholarship.org/uc/item/4407j9sd
Poster Session 2,"Cooperation, Response Time, and Social Value Orientation: A Meta-Analysis",https://escholarship.org/uc/item/3n82v5js
Poster Session 2,Understanding scalar implicature without scale markers SOME and ALL inJapanese preschoolers and adults,https://escholarship.org/uc/item/0jp7w39q
Poster Session 2,"Retrieving a Distant Analog From Memory in Daily Life is Very Unlikely, Evenin Optimal Conditions of Encoding",https://escholarship.org/uc/item/0jp7x4c7
Poster Session 2,Modelling the Emergence of Positional Compositional Structure,https://escholarship.org/uc/item/3gj2s7s5
Poster Session 2,Immediate action-effects facilitate response speed via stimulus-responseassociation,https://escholarship.org/uc/item/42m4h47x
Poster Session 2,Motor Chunking During Sequence Learning in Grid-Navigation Tasks,https://escholarship.org/uc/item/5zn5g4r7
Poster Session 2,End-to-End Models for the Analysis of System 1 and System 2 Interactions basedon Eye-Tracking Data,https://escholarship.org/uc/item/6t25p08t
Poster Session 2,Configurative Weighting as a Two-Plane Approximation of Bayesian Estimates,https://escholarship.org/uc/item/8tr4d934
Poster Session 2,Are Mental Representations of Object Shape Always Quickly Updateable duringLanguage Comprehension?,https://escholarship.org/uc/item/5nr0f0xw
Poster Session 2,Are modal representations automatic ingrained when processing the meaning ofmotor concrete Spanish verbs?,https://escholarship.org/uc/item/6fr348c9
Poster Session 2,"Malleability of Working Memory Through Chess in Schoolchildren—
A Two-Year Intervention Study",https://escholarship.org/uc/item/55g8446v
