Type,Title,Link
Papers with Oral Presentations,Tensions Between Science and Intuition in School-Age Children,https://escholarship.org/uc/item/4f41385g
Papers with Oral Presentations,Perceived area plays a dominant role in visual quantity estimation,https://escholarship.org/uc/item/01z290vh
Papers with Oral Presentations,Statistical learning generates implicit conjunctive predictions,https://escholarship.org/uc/item/0z60r185
Papers with Oral Presentations,Semantic categories of artifacts and animals reflect efficient coding,https://escholarship.org/uc/item/7hv2c0xb
Papers with Oral Presentations,Sampling to learn words:Adults and children sample words that reduce referential ambiguity,https://escholarship.org/uc/item/6gc06634
Papers with Oral Presentations,Availability-Based Production Predicts Speakers’ Real-time Choices of MandarinClassifiers,https://escholarship.org/uc/item/8h77s696
Papers with Oral Presentations,Why do people reject mixed gambles?,https://escholarship.org/uc/item/37x1p5qm
Papers with Oral Presentations,Towards a space of contextual effects on choice behavior: Insights from the driftdiffusion model,https://escholarship.org/uc/item/4912t8qb
Papers with Oral Presentations,Does Video Content Facilitate or Impair Comprehension of Documentaries?The Effect of Cognitive Abilities and Eye Movement Strategy,https://escholarship.org/uc/item/2rn8n50s
Papers with Oral Presentations,Conceptualization of Cultural Diversity for Efficient and Flexible ManufacturingSystems of the Future,https://escholarship.org/uc/item/9n8750v9
Papers with Poster Presentations,The price of knowledge: Children infer epistemic states and desires fromexplorations cost,https://escholarship.org/uc/item/12c9w239
Papers with Poster Presentations,Ignorance = doing what is reasonable: Children expect ignorant agents to act basedon prior knowledge,https://escholarship.org/uc/item/1ct9s9vc
Papers with Poster Presentations,Mathematics Skills and Executive Functions Following Preterm Birth:A Longitudinal Study of 5- to 7-Year Old Children,https://escholarship.org/uc/item/9p54z0mg
Papers with Poster Presentations,"Decision-Making in a Social Multi-Armed Bandit Task: Behavior,Electrophysiology and Pupillometry",https://escholarship.org/uc/item/48c4x537
Papers with Poster Presentations,Using Machine Learning to Guide Cognitive Modeling:A Case Study in Moral Reasoning,https://escholarship.org/uc/item/9bs9d2xg
Papers with Poster Presentations,Quantifying the Conceptual Combination Effect on Word Meanings,https://escholarship.org/uc/item/3qd9r5gm
Papers with Poster Presentations,Numerosity capture of attention,https://escholarship.org/uc/item/6kd453xk
Papers with Poster Presentations,Intrinsic whole number bias in an indigenous population,https://escholarship.org/uc/item/69w031hg
Papers with Poster Presentations,Distinguishing learned categorical perception from selective attention to adimension: Preliminary evidence from a new method,https://escholarship.org/uc/item/6h83637g
Papers with Poster Presentations,Distant Concept Connectivity in Network-Based and Spatial Word Representations,https://escholarship.org/uc/item/4tn149vv
Papers with Poster Presentations,Garnering Support for Number and Area as Integral Dimensions,https://escholarship.org/uc/item/1cz15429
Papers with Poster Presentations,"A computational model of feature formation, event prediction, and attentionswitching",https://escholarship.org/uc/item/6s16n7qn
Papers with Poster Presentations,Transferability of calibration training between knowledge domains,https://escholarship.org/uc/item/4t13h8bn
Papers with Poster Presentations,Efficient Data Compression Leads to Categorical Bias inPerception and Perceptual Memory,https://escholarship.org/uc/item/5mk7h3qs
Papers with Poster Presentations,Representing lexical ambiguity in prototype models of lexical semantics,https://escholarship.org/uc/item/3v88f307
Papers with Poster Presentations,Are all Remote Associates Test equal?An overview and comparison of the Remote Associates Test in different languages,https://escholarship.org/uc/item/23q7622x
Papers with Poster Presentations,Investigating the Use of Word Embeddingsto Estimate Cognitive Interest in Stories,https://escholarship.org/uc/item/4hz904z3
Papers with Poster Presentations,Multimodal Event Knowledge in Online Sentence Comprehension: The Influenceof Visual Context on Anticipatory Eye Movements,https://escholarship.org/uc/item/2fn4n5s9
Papers with Poster Presentations,Where Do Heuristics Come From?,https://escholarship.org/uc/item/1gd685wb
Papers with Poster Presentations,Predicting Learned Inattention from Attentional Selectivity and Optimization,https://escholarship.org/uc/item/57d686ns
Papers with Poster Presentations,Translation Tolerance in Vision,https://escholarship.org/uc/item/7xk0w176
Papers with Poster Presentations,"Is It Better to Be in Shape or on Top of It? The Impact of Control, Valence, and
Expectedness on Non-Spatial Uses of in and on",https://escholarship.org/uc/item/3n87t7dk
Papers with Poster Presentations,Children’s exploration as a window into their causal learning,https://escholarship.org/uc/item/0281615v
Papers with Poster Presentations,Elicitation of Quantified Description Under Time Constraints,https://escholarship.org/uc/item/15g3k76s
Papers with Poster Presentations,Mapping visual features onto numbers,https://escholarship.org/uc/item/7hd7s44t
Papers with Poster Presentations,When do people use containment heuristics for physical predictions?,https://escholarship.org/uc/item/3426g875
Papers with Poster Presentations,Simplicity and Probability in Human Judgment,https://escholarship.org/uc/item/65t4179b
Papers with Poster Presentations,Memory maintenance of gradient speech representations is mediated by theirexpected utility,https://escholarship.org/uc/item/6cw080rb
Papers with Poster Presentations,Executive Functions in Aging: An Experimental and Computational Study of theWisconsin Card Sorting Task,https://escholarship.org/uc/item/3qx7174n
Papers with Poster Presentations,Taxonomic and Whole Object Constraints: A Deep Architecture,https://escholarship.org/uc/item/5g07b547
Papers with Poster Presentations,Simulating Bilingual Word Learning: Monolingual and Bilingual Adults’ Use ofCross-Situational Statistics,https://escholarship.org/uc/item/83k2z2bx
Papers with Poster Presentations,Modeling Delay Discounting using Gaussian Process with Active Learning,https://escholarship.org/uc/item/7zd5w9m1
Papers with Poster Presentations,"Influence of linguistic tense marking on temporal discounting:
From the perspective of asymmetric tense marking in Japanese",https://escholarship.org/uc/item/7478111r
Papers with Poster Presentations,The Goal-Dependent Nature of Automatic Semantic Priming,https://escholarship.org/uc/item/1bw7x538
Papers with Poster Presentations,The Explanatory Value of Mathematical Information in EverydayExplanations,https://escholarship.org/uc/item/3v95n59r
Papers with Poster Presentations,Problem Difficulty in Arithmetic Cognition: Humans and Connectionist Models,https://escholarship.org/uc/item/2nz5x3sv
Papers with Poster Presentations,Observing child-led exploration improves parents’ causal inferences,https://escholarship.org/uc/item/61h741kp
Papers with Poster Presentations,Query-guided visual search,https://escholarship.org/uc/item/0bv5j581
Papers with Poster Presentations,"Female advantage in visual working memory capacity
for familiar shapes but not for abstract symbols",https://escholarship.org/uc/item/0f32s20f
Papers with Poster Presentations,Using transcranial Direct Current Stimulation (tDCS) to modulate the faceinversion effect on the N170 ERP component.,https://escholarship.org/uc/item/4dd0r77d
Papers with Poster Presentations,Reinforcement Learning and Insight in the Artificial Pigeon,https://escholarship.org/uc/item/18w9n1gf
Papers with Poster Presentations,Epistemic drive and memory manipulations in explore-exploit problems,https://escholarship.org/uc/item/18z16876
Papers with Poster Presentations,Kinematic Specification of Intention in Full-body Motion,https://escholarship.org/uc/item/8q63g9nh
Papers with Poster Presentations,Working Memory and Co-Speech Iconic Gestures,https://escholarship.org/uc/item/2zr762d2
Papers with Poster Presentations,Subtle differences in language experience moderate performance onlanguage-based cognitive tests,https://escholarship.org/uc/item/8vn5s77f
Papers with Poster Presentations,Efficiency of Learning in Experience-Limited Domains:Generalization Beyond the WUG Test,https://escholarship.org/uc/item/7bp911zm
Papers with Poster Presentations,Iconic Prosody is Rooted in Sensori-Motor Properties:Fundamental Frequency and the Vertical Space,https://escholarship.org/uc/item/0q02j1s3
Papers with Poster Presentations,Sample-based Variant of Expected Utility Explains Effects of Time Pressure andIndividual Differences in Processing Speed on Risk Preferences,https://escholarship.org/uc/item/4tf7b6bw
Papers with Poster Presentations,Lifting the Curse of Knowing: How Feedback Improves Readers’ Perspective-Taking,https://escholarship.org/uc/item/6ww4s2zr
Papers with Poster Presentations,Abstract concepts and the suppression of arbitrary episodic context,https://escholarship.org/uc/item/0t7265gw
Papers with Poster Presentations,Rapid learning of word meanings from distributional and morpho-syntactic cues,https://escholarship.org/uc/item/5s50w37d
Papers with Poster Presentations,"Eye Blink Rate Predicts and Dissociates the Effective Execution of Early and Late
Stage Creative Idea Generation",https://escholarship.org/uc/item/1kx1m9jk
Papers with Poster Presentations,"What is a good question asker better at? From no generalization, toovergeneralization, to adults-like selectivity across childhood",https://escholarship.org/uc/item/7rq9g8b3
Papers with Poster Presentations,Distinguishing Two Types of Prior Knowledge That Support Novice Learners,https://escholarship.org/uc/item/8tm1t3r5
Papers with Poster Presentations,Parents’ Linguistic Alignment Predicts Children’s Language Development,https://escholarship.org/uc/item/88t7c1sn
Papers with Poster Presentations,Nested Sets and Natural Frequencies,https://escholarship.org/uc/item/459793xb
Papers with Poster Presentations,Predicting Bias in the Evaluation of Unlabeled Political Arguments,https://escholarship.org/uc/item/4668d5jm
Papers with Poster Presentations,Building blocks of computational thinking:Young children’s developing capacities for problem decomposition,https://escholarship.org/uc/item/5tt891kg
Papers with Poster Presentations,A Familiarity-dependent Retrieval Threshold in ACT-R,https://escholarship.org/uc/item/5gt2v46c
Papers with Poster Presentations,Decoding Affirmative and Negated Action-Related Sentences in the Brain withDistributional Semantic Models,https://escholarship.org/uc/item/56r7r04p
Papers with Poster Presentations,How time spent on feedback influences learning and gaze in categorizationtraining,https://escholarship.org/uc/item/7kt323jq
Papers with Poster Presentations,"Reinforcing Rational Decision Making in a Risk Elicitation task through Visual
Reasoning",https://escholarship.org/uc/item/4qw3n3n8
Papers with Poster Presentations,Adaptation Aftereffects as a Result of Bayesian Categorization,https://escholarship.org/uc/item/8sd216s5
Papers with Poster Presentations,Modeling socioeconomic effects on the development of brain and behavior,https://escholarship.org/uc/item/37n6v7dh
Papers with Poster Presentations,"Working memory for object concepts relies on both linguistic and simulation
information",https://escholarship.org/uc/item/99q0n9dm
Papers with Poster Presentations,How can I help? Developmental change in the selectivity of two to four-year-olds’attempts to alleviate others’ distress,https://escholarship.org/uc/item/7hv066q3
Papers with Poster Presentations,Decomposing Human Causal Learning:Bottom-up Associative Learning and Top-down Schema Reasoning,https://escholarship.org/uc/item/4p99b2fg
Papers with Poster Presentations,Moral Reasoning with Multiple Effects:Justification and Moral Responsibility for Side Effects,https://escholarship.org/uc/item/1nm0f631
Papers with Poster Presentations,Learning a smooth kernel regularizer for convolutional neural networks,https://escholarship.org/uc/item/63c6q8p9
Papers with Poster Presentations,Mapping Space: A Comparative Study,https://escholarship.org/uc/item/8446t7bn
Papers with Poster Presentations,An Experimental Protocol to Derive and Validate a Quantum Model ofDecision-Making,https://escholarship.org/uc/item/0b60n93d
Papers with Poster Presentations,Exploring the use of overhypotheses by children and capuchin monkeys,https://escholarship.org/uc/item/4xd6c9qx
Papers with Poster Presentations,Individual differences in fluency with idea generation predict children’s beliefs intheir own free will,https://escholarship.org/uc/item/7622v521
Papers with Poster Presentations,Children master the cardinal significance of counting after they learn to count,https://escholarship.org/uc/item/02s2d437
Papers with Poster Presentations,Toddlers recognize multiple polysemous meanings and use them to infer additionalmeanings,https://escholarship.org/uc/item/7557w34h
Papers with Poster Presentations,Do Neural Language Representations Learn Physical Commonsense?,https://escholarship.org/uc/item/17p5224r
Papers with Poster Presentations,Continuous developmental change can explain discontinuities in word learning,https://escholarship.org/uc/item/9k8996nk
Papers with Poster Presentations,"Extracting and Utilizing Abstract, Structured Representations for Analogy",https://escholarship.org/uc/item/2c79n8v2
Papers with Poster Presentations,Learning Cross-linguistic Word Classes through Developmental DistributionalAnalysis,https://escholarship.org/uc/item/5r36g3r0
Papers with Poster Presentations,The Stream of Spatial Information:Spanning the Space of Spatial Relational Models,https://escholarship.org/uc/item/4b24d020
Papers with Poster Presentations,"Testing the limits of non-adjacent dependency learning:
Statistical segmentation and generalization across domains",https://escholarship.org/uc/item/8050j9v9
Papers with Poster Presentations,Reframing Convergent and Divergent Thought for the 21 st Century,https://escholarship.org/uc/item/5810816n
Papers with Poster Presentations,From Deep Learning to Deep Reflection: Toward an Appreciation of the IntegratedNature of Cognition and a Viable Theoretical Framework for Cultural Evolution,https://escholarship.org/uc/item/7f0378s0
Papers with Poster Presentations,Selectivity metrics provide misleading estimates of the selectivity of single units inneural networks,https://escholarship.org/uc/item/6p15m57n
Papers with Poster Presentations,A rational model of syntactic bootstrapping,https://escholarship.org/uc/item/15t9r0qp
Papers with Poster Presentations,Privileged Computations for Closed-Class Items in Language Acquisition,https://escholarship.org/uc/item/5712299p
Papers with Poster Presentations,Cross-cultural differences in playing centipede-like gameswith surprising opponents,https://escholarship.org/uc/item/1bd8w3hm
Papers with Poster Presentations,Understanding language about other peoples actions.,https://escholarship.org/uc/item/4d75z20d
Papers with Poster Presentations,Seeking evidence and explanation signals religious and scientific commitments,https://escholarship.org/uc/item/9h83g4vx
Papers with Poster Presentations,Event cognition from the perspective of cognitive development,https://escholarship.org/uc/item/7f2348jp
Papers with Poster Presentations,"Book Design, Attention, and Reading Performance: Current Practices andOpportunities for Optimization",https://escholarship.org/uc/item/3nn6c7np
Papers with Poster Presentations,"Effects of Induced Affective States
on Decisions under Risk with Mixed Domain Problems",https://escholarship.org/uc/item/4bs4q8j8
Papers with Poster Presentations,Learning deep taxonomic priors for concept learning from few positive examples,https://escholarship.org/uc/item/8q32x650
Papers with Poster Presentations,A Surprising Density of Illusionable Natural Speech,https://escholarship.org/uc/item/1f32959f
Papers with Poster Presentations,Stopping Rules In Information Acquisition At Varying Probabilities AndConsequences: An Integrated Psychophysiological Measures Approach,https://escholarship.org/uc/item/1zc587np
Papers with Poster Presentations,"Resource-Rich versus Resource-Poor Assessment in Introductory Computer Science
and its Implications on Models of Cognition: An in-Class Experimental Study",https://escholarship.org/uc/item/8s28n505
Papers with Poster Presentations,Investigating sound and structure in concert: A pupillometry study of relativeclause attachment,https://escholarship.org/uc/item/83t7q6tv
Papers with Poster Presentations,What are you talking about?: A Cognitive Task Analysis of how specificity incommunication facilitates shared perspective in a confusing collaboration task,https://escholarship.org/uc/item/41s59946
Papers with Poster Presentations,An Ontology of Decision Models,https://escholarship.org/uc/item/9ps0n23q
Papers with Poster Presentations,Rapid Unsupervised Encoding of Object Files for Visual Reasoning,https://escholarship.org/uc/item/2bt5b5mf
Papers with Poster Presentations,Norms and the meaning of omissive enabling conditions,https://escholarship.org/uc/item/6tp0j1h7
Papers with Poster Presentations,"Grammatical Generalisation in Statistical Learning: Is it Implicit and Invariant
Across development?",https://escholarship.org/uc/item/9xs334hg
Papers with Poster Presentations,The Computational Structure of Unintentional Meaning,https://escholarship.org/uc/item/4064p2k0
Papers with Poster Presentations,How can diverse memory improve group decision making?,https://escholarship.org/uc/item/2ff5j09q
Papers with Poster Presentations,A Model-Based Investigation of the Biological Origin of Human Social Perceptionof Faces,https://escholarship.org/uc/item/94m725gc
Papers with Poster Presentations,The Impact of Meta-memory Judgments on Undergraduate’s Learning andMemory Performance.,https://escholarship.org/uc/item/47j9f2w3
Papers with Poster Presentations,"Does incorporating social media messages into television programs affect the
validation of incorrect arguments?",https://escholarship.org/uc/item/3km4c3bq
Papers with Poster Presentations,Wait for it!Stronger influence of context on categorical perception in Danish than Norwegian,https://escholarship.org/uc/item/9h82265g
Papers with Poster Presentations,Measuring how people learn how to plan,https://escholarship.org/uc/item/6wj6z9v0
Papers with Poster Presentations,Interacting physically with insight problems does not affect problem solving process,https://escholarship.org/uc/item/9p24s87r
Papers with Poster Presentations,When Is Science Considered Interesting and Important?,https://escholarship.org/uc/item/9xq6x8hn
Papers with Poster Presentations,IMPACT OF CHESS TRAINING ON CREATIVITY AND INTELLIGENCE,https://escholarship.org/uc/item/0jz4k31p
Papers with Poster Presentations,Exploring informal science interventions to promote children’s understanding ofnatural categories,https://escholarship.org/uc/item/2065s9dg
Papers with Poster Presentations,"Does Children’s Shape Knowledge Contribute to Age-Related Improvements in
Selective Sustained Attention Measured in a TrackIt Task?",https://escholarship.org/uc/item/9ww2b4h3
Papers with Poster Presentations,Curious Topics: A Curiosity-Based Model of First Language Word Learning,https://escholarship.org/uc/item/5m22z6p3
Papers with Poster Presentations,The consistency of durative relations,https://escholarship.org/uc/item/9q73j6h5
Papers with Poster Presentations,Thinking through the implications of neural reuse for the additive factors method,https://escholarship.org/uc/item/7qq538bz
Papers with Poster Presentations,Polysemy and Verb Mutability: Differing Processes of Semantic Adjustment forVerbs and Nouns,https://escholarship.org/uc/item/9g1200qz
Papers with Poster Presentations,Getting Insight by Talking to Others – Or Loosing Insight by Talking Too Muc,https://escholarship.org/uc/item/6945024h
Papers with Poster Presentations,A Bayesian model of memory in a multi-context environment,https://escholarship.org/uc/item/6mv1m952
Papers with Poster Presentations,"An Attempt to Visualize and Quantify Speech-Motion Coordination by Recurrence
Analysis: A Case Study of Rap Performance",https://escholarship.org/uc/item/3cr0g2fs
Papers with Poster Presentations,A neural representation of continuous space using fractional binding,https://escholarship.org/uc/item/3zz346g1
Papers with Poster Presentations,The trajectory of counterfactual simulation in development,https://escholarship.org/uc/item/5zb2f32m
Papers with Poster Presentations,Uncertain evidence statements and guilt perceptionin iterative reproductions of crime stories,https://escholarship.org/uc/item/1v21w7sj
Papers with Poster Presentations,Belief dynamics extraction,https://escholarship.org/uc/item/5pq7w2sz
Papers with Poster Presentations,AI and Cognitive Testing: A New Conceptual Framework and Roadmap,https://escholarship.org/uc/item/7g2327r9
Papers with Poster Presentations,Sensitivity to Temporal Community Structure in the Language Domain,https://escholarship.org/uc/item/4xk1m3m5
Papers with Poster Presentations,Orthogonal multi-view three-dimensional object representations in memoryrevealed by serial reproduction,https://escholarship.org/uc/item/9885s6qj
Papers with Poster Presentations,"Whats in a Name, and When Can a [Beep] be the Same?",https://escholarship.org/uc/item/5f6560n4
Papers with Poster Presentations,Does the intuitive scientist conduct informative experiments?:Children’s early ability to select and learn from their own interventions,https://escholarship.org/uc/item/1f15h3t5
Papers with Poster Presentations,Low Entropy Facilitates Word Segmentation in Adult Learners,https://escholarship.org/uc/item/8dw432n8
Papers with Poster Presentations,"The Inductive Benefit of Being Far Out: How Spatial Location of Evidence
Impacts Diversity-based Reasoning",https://escholarship.org/uc/item/2dc6b689
Papers with Poster Presentations,Exploring the Representation of Linear Functions,https://escholarship.org/uc/item/6ts2b90h
Papers with Poster Presentations,Generalizing Functions in Sparse Domains,https://escholarship.org/uc/item/67f9t5dk
Papers with Poster Presentations,When Sleep-Dependent Gist Extraction Goes Awry: False Composite Memories areFacilitated by Slow Wave Sleep,https://escholarship.org/uc/item/6751n7x5
Papers with Poster Presentations,What if everybody did that?: Universalization as a mechanism of moraldecision-making,https://escholarship.org/uc/item/0t09x2m6
Papers with Poster Presentations,Active physical inference via reinforcement learning,https://escholarship.org/uc/item/0x3167r6
Papers with Poster Presentations,The critical moment is coming: Modeling the dynamics of suspense,https://escholarship.org/uc/item/84z6w4n8
Papers with Poster Presentations,"Individual Differences, Expertise and Outcome Bias in Medical Decision Making",https://escholarship.org/uc/item/6ck1m72b
Papers with Poster Presentations,Novel categories are distinct from “Not”-categories,https://escholarship.org/uc/item/64n5z73q
Papers with Poster Presentations,Exploration and Exploitation Reflect System-Switching in Learning,https://escholarship.org/uc/item/48f7b4wd
Papers with Poster Presentations,"Curiosity, Frontal EEG Asymmetry, and Learning",https://escholarship.org/uc/item/82v1b0sr
Papers with Poster Presentations,Rapid information gain explains cross-linguistic tendencies in numeral ordering,https://escholarship.org/uc/item/13p343jc
Papers with Poster Presentations,"Why Some Verbs are Harder to Learn than Others –
A Micro-Level Analysis of Everyday Learning Contexts for Early Verb Learning",https://escholarship.org/uc/item/95j9z6n2
Papers with Poster Presentations,Effects of affective ratings and individual differencesin English morphological processing,https://escholarship.org/uc/item/4kb3z83z
Papers with Poster Presentations,Is it easier to segment words from infant- than adult-directed speech?Modeling evidence from an ecological French corpus,https://escholarship.org/uc/item/95w1g3x0
Papers with Poster Presentations,Discovering a symbolic planning language from continuous experience,https://escholarship.org/uc/item/6z38k737
Papers with Poster Presentations,Attentional Capture: Modeling Automatic Mechanisms and Top-Down Control,https://escholarship.org/uc/item/682695zd
Papers with Poster Presentations,Seeing the Meaning: Vision Meets Semanticsin Solving Pictorial Analogy Problems,https://escholarship.org/uc/item/0gv2n7w3
Papers with Poster Presentations,The Role of Effector Physicality and Risk Perception in Virtual Environments,https://escholarship.org/uc/item/9w00r52p
Papers with Poster Presentations,Representing spatial relations with fractional binding,https://escholarship.org/uc/item/3m52p2nx
Papers with Poster Presentations,Statistical learning creates implicit subadditive predictions,https://escholarship.org/uc/item/4kr5c0sf
Papers with Poster Presentations,Reasoning about dissent: Expert disagreement and shared backgrounds,https://escholarship.org/uc/item/5z91p1c9
Papers with Poster Presentations,Source reliability and the continued influence effect of misinformation: A Bayesiannetwork approach,https://escholarship.org/uc/item/15p7s3kb
Papers with Poster Presentations,Effect of Suggestions from a Physically Present Robot on Creative Generation,https://escholarship.org/uc/item/93c203hr
Papers with Poster Presentations,EARSHOT:A minimal network model of human speech recognition that operates on real speech,https://escholarship.org/uc/item/0w73m891
Papers with Poster Presentations,Emergence of Collective Cooperation and Networks from Selfish-Trust andSelfish-Connections,https://escholarship.org/uc/item/6nv0b6tw
Papers with Poster Presentations,The contrasting roles of shape in human vision and convolutional neural networks,https://escholarship.org/uc/item/12g3p0hn
Papers with Poster Presentations,How Many Dimensions of Mind Perception Really Are There?,https://escholarship.org/uc/item/3j55p1rz
Papers with Poster Presentations,"Effects of Blindfolding on Verbal and Gestural Expression of Path in Auditory
Motion Events",https://escholarship.org/uc/item/9th614vx
Papers with Poster Presentations,Insulating Distributional Semantic Models from Catastrophic Interference,https://escholarship.org/uc/item/7ch0q5zr
Papers with Poster Presentations,Making the Implicit Explicit:Effects of Verbalization in Decisions from Experience,https://escholarship.org/uc/item/2955h0k9
Papers with Poster Presentations,"Same Words, Same Context, Different Meanings:People are unaware that their own concepts are not always shared",https://escholarship.org/uc/item/6f00w1ct
Papers with Poster Presentations,Do learners’ word order preferences reflect hierarchical language structure?,https://escholarship.org/uc/item/6dt0b9fn
Papers with Poster Presentations,The Cognitive Underpinnings of Inductive Grammar Learning,https://escholarship.org/uc/item/3zt7w6c3
Papers with Poster Presentations,"Relationship Between Creative Experience, Recognition of Creative Process andAesthetic Impression in Art-Viewing",https://escholarship.org/uc/item/3cp2f59h
Papers with Poster Presentations,The effects of changing the mental model of one’s body and sense of bodyownership on pain perception,https://escholarship.org/uc/item/34m2m67b
Papers with Poster Presentations,Exploring the Early Childhood Executive Function and Language Relationship: APreliminary Analysis,https://escholarship.org/uc/item/6m26x5b0
Papers with Poster Presentations,Development of Verb Morphology: From Item-Specificity to Proficient Use,https://escholarship.org/uc/item/3kj424db
Papers with Poster Presentations,Pre-exposure and learning in young children: Evidence of latent inhibition?,https://escholarship.org/uc/item/9tx6g62x
Papers with Poster Presentations,Leveraging Thinking to Facilitate Causal Learning from Intervention,https://escholarship.org/uc/item/2867h2t8
Papers with Poster Presentations,Decisions Against Preferences,https://escholarship.org/uc/item/3d76c6dw
Papers with Poster Presentations,The Synergy of Passive and Active Learning Modesin Adaptive Perceptual Learning,https://escholarship.org/uc/item/5r34v7nv
Papers with Poster Presentations,Comparing unsupervised speech learning directly to human performance inspeech perception,https://escholarship.org/uc/item/1tj9z2kv
Papers with Poster Presentations,Explanatory Virtues and Belief in Conspiracy Theories,https://escholarship.org/uc/item/22d0g2ch
Papers with Poster Presentations,Statistical Learning of Conjunctive Probabilities,https://escholarship.org/uc/item/0nf5q4gd
Papers with Poster Presentations,What’s in the Adaptive Toolbox and How Do People Choose From It? RationalModels of Strategy Selection in Risky Choice,https://escholarship.org/uc/item/67d2w5vw
Papers with Poster Presentations,Reward Function Complexity and Goals in Exploration-Exploitation Tasks,https://escholarship.org/uc/item/6tb6g436
Papers with Poster Presentations,Outgroup Homogeneity Bias Causes Ingroup Favoritism,https://escholarship.org/uc/item/2jv605mj
Papers with Poster Presentations,Pressure to communicate across knowledge asymmetries leads to pedagogicallysupportive language input,https://escholarship.org/uc/item/40m452d4
Papers with Poster Presentations,A Picture is Worth 7.17 Words: Learning Categories from Examples andDefinitions,https://escholarship.org/uc/item/97k296tt
Papers with Poster Presentations,Communicating semantic part information in drawings,https://escholarship.org/uc/item/00b9v2qk
Papers with Poster Presentations,Stability-Flexibility Dilemma in Cognitive Control:A Dynamical System Perspective,https://escholarship.org/uc/item/3342x11v
Papers with Poster Presentations,Decomposing Individual Differences in Cognitive Control:A Model-Based Approach,https://escholarship.org/uc/item/95f995wb
Papers with Poster Presentations,The Modularity of the Motor System,https://escholarship.org/uc/item/2tf7t5bk
Papers with Poster Presentations,Do round numbers always become reference points?:An examination by Japanese and Major League Baseball data,https://escholarship.org/uc/item/2c32h7gz
Papers with Poster Presentations,Cultural Affordances in AI Perception,https://escholarship.org/uc/item/18h591wj
Papers with Poster Presentations,Neighborhood in Decay: Working Memory Modulates Effect of PhonologicalSimilarity on Lexical Access,https://escholarship.org/uc/item/7hq855t6
Papers with Poster Presentations,Why do you take that route?,https://escholarship.org/uc/item/3363t9jg
Papers with Poster Presentations,Investigating the Intrinsic Integration Hypothesis for the Designof Game-Based Learning Activities,https://escholarship.org/uc/item/8453p0gf
Papers with Poster Presentations,To be or not to be: Examining the role of language in a concept of negation,https://escholarship.org/uc/item/5927c1fv
Papers with Poster Presentations,Neural Substrates Mediating the Utility of Instrumental Divergence,https://escholarship.org/uc/item/9582f6bc
Papers with Poster Presentations,Causal intervention strategies change across adolescence,https://escholarship.org/uc/item/3h85r4xb
Papers with Poster Presentations,Thinking counterfactually supports children’s ability toconduct a controlled test of a hypothesis,https://escholarship.org/uc/item/2qr839xn
Papers with Poster Presentations,Learning the Proportional Nature of Probability from Feedback,https://escholarship.org/uc/item/33s8p02x
Papers with Poster Presentations,Distinguishing Effects of Executive Functions on Literacy Skills in Adolescents,https://escholarship.org/uc/item/7rr6j3gn
Papers with Poster Presentations,Shift of probability weighting by joint and separate evaluations:Analyses of cognitive processesbased on behavioral experiment and cognitive modeling,https://escholarship.org/uc/item/5fb4d74p
Papers with Poster Presentations,A proverb is worth a thousand words:Learning to associate images with proverbs,https://escholarship.org/uc/item/5wj9v5f3
Papers with Poster Presentations,Investigating the exploration-exploitation trade-off in dynamic environments withmultiple agents,https://escholarship.org/uc/item/49n146d7
Papers with Poster Presentations,Interference in Language Processing Reflects Direct-Access Memory Retrieval:Evidence from Drift-Diffusion Modeling,https://escholarship.org/uc/item/2s24z3nr
Papers with Poster Presentations,Interpreting Metaphors in Real-time: Cross-modal Evidence for Exhaustive Access,https://escholarship.org/uc/item/33p734k5
Papers with Poster Presentations,"Family Resemblance in Unsupervised Categorization: A Dissociation Between
Production and Evaluation",https://escholarship.org/uc/item/4909d75j
Papers with Poster Presentations,Subjective Randomness in a Non-cooperative Game,https://escholarship.org/uc/item/8hw3k32v
Papers with Poster Presentations,Modelling mental imagery in the ACT-R cognitive architecture,https://escholarship.org/uc/item/1526h35x
Papers with Poster Presentations,Perception of Continuous Movements from Causal Actions,https://escholarship.org/uc/item/49d107s3
Papers with Poster Presentations,Age-Related Differences in the Influence of Category Expectations on EpisodicMemory in Early Childhood,https://escholarship.org/uc/item/5fp41899
Papers with Poster Presentations,Shared Evidence: It all depends…,https://escholarship.org/uc/item/5008d3h5
Papers with Poster Presentations,Egocentric Tendencies in Theory of Mind Reasoning:An Empirical and Computational Analysis,https://escholarship.org/uc/item/7r15701k
Papers with Poster Presentations,"Tracking the wandering mind: Memory, mouse movementsand decision making styles",https://escholarship.org/uc/item/3bq4q6w3
Papers with Poster Presentations,Crowdsourcing effective educational interventions,https://escholarship.org/uc/item/9md9d197
Papers with Poster Presentations,"Outcomes Speak Louder than Actions?
Testing a Challenge to the Two-Process Model of Moral Judgment",https://escholarship.org/uc/item/8mq6491t
Papers with Poster Presentations,A Piecemeal Processing Strategy Model for Causal-Based Categorization,https://escholarship.org/uc/item/41b2h1j7
Papers with Poster Presentations,Inferring Structured Visual Concepts from Minimal Data,https://escholarship.org/uc/item/75n5b1sg
Papers with Poster Presentations,he Expected Unexpected & Unexpected Unexpected:How People’s Conception of the Unexpected is Not Really That Unexpected,https://escholarship.org/uc/item/6zg3w8rh
